A,B
8.542537689208985e-05,8.647441864013672e-05
0.0003175973892211914,0.00031719207763671877
0.0010078668594360352,0.0011535882949829102
0.0023561954498291016,0.004444742202758789
0.009866738319396972,0.017856931686401366
0.03301470279693604,0.08459537029266358
0.12309026718139648,0.617305850982666
0.36205425262451174,4.584276700019837
2.082340860366821,40.70277984142304
